bacteria,host_o_antigen_type,host_o_antigen_score,host_lps_core_type,host_receptor_btub_score,host_receptor_fadL_score,host_receptor_fhua_score,host_receptor_lamB_score,host_receptor_lptD_score,host_receptor_nfrA_score,host_receptor_ompA_score,host_receptor_ompC_score,host_receptor_ompF_score,host_receptor_tolC_score,host_receptor_tsx_score,host_receptor_yncD_score,host_capsule_profile_kfia_score,host_capsule_profile_kfib_score,host_capsule_profile_kfic_score,host_capsule_profile_kfid_score,host_capsule_profile_kfoa_score,host_capsule_profile_kfob_score,host_capsule_profile_kfoc_score,host_capsule_profile_kfod_score,host_capsule_profile_kfoe_score,host_capsule_profile_kfof_score,host_capsule_profile_kfog_score,host_capsule_profile_kpsc_score,host_capsule_profile_kpsc_2_score,host_capsule_profile_kpsd_score,host_capsule_profile_kpse_score,host_capsule_profile_kpse_2_score,host_capsule_profile_kpsf_score,host_capsule_profile_kpsm_score,host_capsule_profile_kpsm_2_score,host_capsule_profile_kpss_score,host_capsule_profile_kpst_score,host_capsule_profile_kpst_2_score,host_capsule_profile_kpsu_score,host_capsule_profile_neu_score,host_capsule_profile_neua_score,host_capsule_profile_neub_score,host_capsule_profile_neud_score,host_capsule_profile_neue_score,host_capsule_profile_neus_score,host_capsule_profile_rmla_score,host_capsule_profile_rmlb_score,host_capsule_profile_rmlc_score,host_capsule_profile_rmld_score,host_capsule_profile_wckc_score,host_capsule_profile_wcke_score,host_capsule_profile_wckf_score,host_capsule_profile_wckg_score,host_capsule_profile_wckh_score,host_capsule_profile_wcki_score,host_capsule_profile_cluster_19_score,host_capsule_profile_cluster_20_score,host_capsule_profile_cluster_23_score,host_capsule_profile_cluster_25_score,host_capsule_profile_cluster_26_score,host_capsule_profile_cluster_27_score,host_capsule_profile_cluster_28_score,host_capsule_profile_cluster_29_score,host_capsule_profile_cluster_32_score,host_capsule_profile_cluster_39_score,host_capsule_profile_cluster_40_score,host_capsule_profile_cluster_42_score,host_capsule_profile_cluster_43_score,host_capsule_profile_cluster_44_score,host_capsule_profile_cluster_45_score,host_capsule_profile_cluster_47_score,host_capsule_profile_cluster_48_score,host_capsule_profile_cluster_49_score,host_capsule_profile_cluster_51_score,host_capsule_profile_cluster_52_score,host_capsule_profile_cluster_53_score,host_capsule_profile_cluster_54_score,host_capsule_profile_cluster_55_score,host_capsule_profile_cluster_56_score,host_capsule_profile_cluster_57_score,host_capsule_profile_cluster_58_score,host_capsule_profile_cluster_59_score,host_capsule_profile_cluster_60_score,host_capsule_profile_cluster_61_score,host_capsule_profile_cluster_62_score,host_capsule_profile_cluster_63_score,host_capsule_profile_cluster_64_score,host_capsule_profile_cluster_65_score,host_capsule_profile_cluster_66_score,host_capsule_profile_cluster_67_score,host_capsule_profile_cluster_72_score,host_capsule_profile_cluster_73_score,host_capsule_profile_cluster_74_score,host_capsule_profile_cluster_75_score,host_capsule_profile_cluster_76_score,host_capsule_profile_cluster_77_score,host_capsule_profile_cluster_78_score,host_capsule_profile_cluster_79_score,host_capsule_profile_cluster_80_score,host_capsule_profile_cluster_83_score,host_capsule_profile_cluster_84_score,host_capsule_profile_cluster_85_score,host_capsule_profile_cluster_86_score,host_capsule_profile_cluster_87_score,host_capsule_profile_cluster_88_score,host_capsule_profile_cluster_89_score,host_capsule_profile_cluster_90_score,host_capsule_profile_cluster_91_score,host_capsule_profile_cluster_92_score,host_capsule_profile_cluster_93_score,host_capsule_profile_cluster_94_score,host_capsule_profile_cluster_95_score,host_capsule_profile_cluster_97_score,host_capsule_profile_cluster_98_score,host_capsule_profile_cluster_99_score
IAI46,O45,887.136292,R1,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1583.628174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,23.205654,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,24.630392,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,43.780312,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,21.176735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
IAI47,O16,863.924072,,1382.424072,1010.464722,1533.292847,1018.898621,1820.59314,2223.227783,779.344055,745.879944,788.870117,1043.168213,677.508118,1588.522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.854366,0.0,0.0,0.0,0.0,47.296276,28.027248,0.0,0.0,0.0,0.0,0.0,2064.494385,19.412785,527.069946,75.483543,18.619699,0.0,559.724182,0.0,24.629187,0.0,0.0,458.199432,0.0,1907.618652,194.589783,0.0,43.780312,258.095703,0.0,0.0,0.0,0.0,0.0,264.772614,0.0,0.0,0.0,33.477913,0.0,50.939381,0.0,0.0,18.25169,0.0,0.0,0.0,0.0,80.851082,20.182745,0.0,30.942566,51.621918,283.816528,35.391483,0.0,0.0
IAI48,O83,158.042816,R1,753.962402,756.708618,1533.292847,1021.287537,1823.706421,2225.948486,781.974365,737.309998,657.827209,1040.893799,680.180847,1590.494141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.760895,55.863255,0.0,0.0,0.0,0.0,47.233273,21.853689,0.0,105.740768,0.0,0.0,0.0,0.0,0.0,527.62439,73.233627,18.619699,0.0,560.919983,0.0,28.305452,0.0,0.0,0.0,0.0,49.520523,532.669128,0.0,96.523392,263.175842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.404419,0.0,33.649139,0.0,49.55846,0.0,0.0,76.321098,324.539398,0.0,0.0,0.0,0.0,0.0,0.0,29.818077,0.0,0.0,0.0,0.0,0.0
IAI49,O83,158.00769,R1,1380.204102,1012.409485,1532.330933,1018.898621,1823.706421,2220.047363,779.344055,745.879944,788.870117,1035.397461,680.180847,1584.275879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.61937,0.0,0.0,0.0,0.0,47.23415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.62439,75.212677,18.619699,0.0,560.365479,0.0,24.629187,0.0,0.0,451.558075,0.0,49.224407,0.0,0.0,43.732349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,48.676846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.391483,0.0,0.0
IAI50,O16,435.921082,,1396.748657,1014.23468,1225.974609,1030.000366,1836.475586,2241.706055,765.559631,745.53064,790.717529,1045.020996,691.688721,1594.64856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.609051,0.0,0.0,0.0,0.0,45.467773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.699337,527.483276,75.476715,0.0,0.0,561.95166,0.0,24.636633,0.0,0.0,462.813477,0.0,49.429565,0.0,0.0,42.235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.486916,0.0,49.782642,0.0,0.0,44.358555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.281782,0.0,0.0
IAI51,O2/O50,894.915161,,1386.031616,756.708618,1533.292847,1021.287537,1822.303467,2224.235107,777.097961,743.909973,788.870117,1043.168213,677.508118,1592.863892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.248875,0.0,0.0,0.0,0.0,48.68214,21.53233,0.0,0.0,0.0,0.0,0.0,0.0,20.898268,527.62439,73.387306,18.619699,0.0,560.365479,0.0,24.629187,0.0,0.0,0.0,0.0,53.52776,532.041809,0.0,43.546165,257.153076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,48.401321,0.0,0.0,18.094097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.668444,0.0,0.0,776.926514,0.0,0.0
IAI53,O83,159.674057,R1,1386.031616,1010.464722,1532.330933,1021.287537,1819.500488,2217.51001,781.974365,740.312805,788.870117,1043.168213,680.180847,1588.126831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.792561,55.854366,0.0,0.0,0.0,0.0,47.296276,21.529518,0.0,0.0,0.0,0.0,0.0,0.0,19.530628,528.771729,73.239914,18.614021,0.0,560.365479,0.0,24.629187,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,43.780312,257.086639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.676067,0.0,0.0,18.560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.659798,0.0,0.0,25.324104,0.0,0.0
IAI54,O2/O50,890.912537,,1386.031616,756.708618,1533.292847,1018.898621,1798.280762,2222.256592,754.269226,737.957458,788.870117,1043.168213,680.180847,1590.494141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,63.422726,0.0,0.0,0.0,710.716125,49.839581,42.787476,0.0,0.0,0.0,0.0,0.0,0.0,2211.076416,870.780151,75.277939,804.909607,0.0,993.123047,0.0,24.629187,0.0,0.0,0.0,0.0,53.360592,534.30658,0.0,43.388737,261.825714,0.0,0.0,0.0,0.0,571.520264,0.0,0.0,0.0,0.0,33.649139,0.0,49.942272,0.0,0.0,18.497204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267622,0.0,0.0,34.500134,0.0,0.0
IAI55,O83,1003.194275,R1,1384.258545,756.708618,1481.485596,1021.287537,1823.706421,2224.235107,779.344055,775.059937,788.870117,1043.168213,416.790131,1590.334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.252197,287.417267,63.422726,925.083435,893.792664,935.279785,0.0,49.900677,21.878237,0.0,0.0,0.0,0.0,0.0,0.0,26.615311,527.883301,75.067619,18.619699,0.0,561.95166,0.0,24.629187,0.0,0.0,0.0,0.0,54.510212,534.497498,0.0,43.458172,261.462158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.942272,0.0,0.0,18.560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88398,0.0,0.0,0.0,0.0,0.0
IAI56,O1,840.322327,R1,1384.172852,994.856995,1707.84314,1021.287537,1798.280762,2220.063721,783.796204,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.910238,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.694221,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.170792,253.625931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,17.45149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.960972,0.0,0.0,25.324104,0.0,0.0
IAI57,O6,964.918823,R1,1384.258545,1010.464722,1706.038818,1019.559021,1822.303467,2224.235107,779.344055,775.059937,788.870117,1043.168213,680.180847,1581.69043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,55.61937,0.0,0.0,0.0,0.0,49.839581,20.749393,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,75.483543,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,259.539825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,3066.802734,0.0,0.0,963.242493,775.138367,0.0,0.0,803.133728,52.497681,0.0,0.0,35.391483,0.0,0.0
IAI58,O1,804.775146,R1,1403.00415,1005.251831,1514.615967,1034.609619,1833.660156,2218.239502,758.520264,735.159668,719.51947,1041.080444,691.688721,1593.59314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.982147,55.248875,88.063362,0.0,0.0,0.0,38.09499,21.529518,0.0,0.0,0.0,0.0,0.0,0.0,21.806723,527.883301,76.061745,18.619699,0.0,560.365479,0.0,23.633873,0.0,0.0,0.0,0.0,54.031296,532.041809,0.0,35.751835,257.086639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,33.870937,0.0,49.777447,0.0,0.0,17.45149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.659798,0.0,0.0,27.377228,0.0,0.0
IAI59,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1021.287537,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.115509,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
IAI60,O2/O50,887.938232,,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.918056,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,71.78801,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
IAI61,O1,802.997314,R1,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.910238,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.115509,253.625931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,17.45149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.960972,0.0,0.0,25.324104,0.0,0.0
IAI62,O6,964.918823,R1,1384.258545,1010.464722,1707.84314,1017.169128,1822.303467,2224.235107,779.344055,775.059937,788.870117,1040.893066,680.180847,1580.383301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,52.83831,497.310242,1810.050903,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,75.483543,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,257.900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,17.375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.497681,0.0,0.0,107.265038,0.0,0.0
IAI63,O6,964.918823,R1,1384.258545,1010.464722,1707.84314,1019.559021,1822.303467,2224.235107,779.344055,775.059937,788.870117,1040.893066,680.180847,1580.383301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,52.83831,497.310242,1810.050903,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,75.483543,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,257.900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,17.375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.497681,0.0,0.0,107.265038,0.0,0.0
IAI64,O83,1003.194275,R1,1384.258545,756.708618,1707.84314,1021.287537,1823.706421,2220.922852,779.344055,775.059937,788.870117,1043.168213,680.180847,1590.334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.61937,0.0,0.0,0.0,52.856297,496.326752,1807.981323,0.0,0.0,0.0,0.0,0.0,0.0,26.615311,527.883301,75.067619,18.619699,0.0,561.95166,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.909363,0.0,43.388737,258.249664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,18.560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.605085,0.0,0.0,0.0,0.0,0.0
IAI65,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1021.287537,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.115509,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,0.0,0.0,0.0
IAI66,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1021.287537,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.115509,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,0.0,0.0,0.0
IAI67,O83,159.634766,R1,1382.424072,1010.464722,1533.292847,1018.898621,1820.160156,2223.227783,779.344055,745.879944,788.870117,1043.168213,680.180847,1580.483643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,55.616829,80.928627,0.0,0.0,0.0,47.08197,22.057934,0.0,0.0,0.0,0.0,0.0,0.0,20.397648,527.62439,75.483543,18.619699,0.0,559.598694,0.0,24.629187,0.0,0.0,0.0,0.0,54.227108,530.598938,17.853258,42.381424,262.188263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,33.477913,0.0,50.939381,0.0,0.0,3032.385742,0.0,0.0,948.633972,762.665771,0.0,0.0,796.76239,29.064667,0.0,0.0,0.0,0.0,0.0
IAI68,O2/O50,143.011292,,1386.031616,756.708618,1533.292847,1021.287537,1819.943115,2222.256592,754.269226,737.957458,788.870117,1043.168213,680.180847,1586.092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,63.329941,0.0,0.0,0.0,0.0,49.839581,21.841606,0.0,0.0,0.0,0.0,0.0,0.0,20.944359,527.62439,75.277939,18.619699,295.463257,560.792603,0.0,24.629187,0.0,0.0,0.0,0.0,55.184055,534.70752,0.0,43.388737,257.429565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.872498,33.649139,0.0,49.568024,818.384155,365.796448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.583389,0.0,0.0,35.391483,0.0,0.0
IAI69,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.772755,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.078964,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,0.0,0.0,0.0
IAI70,O6,964.918823,R1,1384.258545,756.708618,1707.84314,1021.287537,1823.706421,2224.235107,779.344055,775.059937,788.870117,1043.168213,680.180847,1590.334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.61937,0.0,0.0,0.0,0.0,49.900677,25.958597,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.883301,75.067619,18.619699,0.0,561.95166,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,429.26355,712.261597,43.458172,1028.126953,502.584869,779.529602,758.613403,519.495667,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,17.375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.714073,0.0,0.0,33.886906,0.0,0.0
